Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
45252,786.514,269.9056337,215.013446,1.255296535,0.604474461,45733,240.0346556,0.714024236,0.989482431,0.919252305,0.889328067,5.964502,0.2301452,438.951948105,199.556732967,SEKER
43847,786.766,304.5675768,183.908874,1.656078743,0.797108561,44411,236.2789333,0.673160771,0.987300444,0.890140541,0.77578492,6.946143999999999,0.155199,334.02244431,200.336326944,SIRA
35414,680.978,237.1379832,190.3678563,1.245682899,0.596285403,35729,212.3452501,0.764749071,0.991183632,0.959662852,0.895450181,6.696165,0.2655655,445.01621998499996,200.764266999,SEKER
42687,753.464,265.3042472,205.0371062,1.29393285,0.634603809,43021,233.1325298,0.767199856,0.99223635,0.944888328,0.878736516,6.215106,0.22859310000000002,428.55871452,200.828407305,SEKER
163850,1525.584,558.5600988,377.4236767,1.479928614,0.737169137,166547,456.749712,0.781488477,0.983806373,0.88467562,0.817727068,3.4089720000000003,0.0940236,371.11604468999997,198.908605452,BOMBAY
54088,948.654,381.6030998,181.2717506,2.105143789,0.879971256,54923,262.4251903,0.690038783,0.984796897,0.755257597,0.687691453,7.0552269999999995,0.0973342,262.470341925,200.108288022,HOROZ
26821,616.335,238.4687667,143.7002578,1.659487397,0.798046615,27114,184.7959898,0.760879433,0.989193774,0.887260543,0.774927435,8.891121,0.1977791,333.28445415000004,200.305137975,DERMASON
30200,642.56,241.8057623,159.4272163,1.516715702,0.751863022,30530,196.0913926,0.798055071,0.98919096,0.919156438,0.810945904,8.006813,0.21360279999999998,364.9864593,200.485980891,DERMASON
30464,654.484,246.0865851,158.0597127,1.556921628,0.766459124,30832,196.9466158,0.790451479,0.988064349,0.893714333,0.800314311,8.077947,0.2044199,355.479163335,200.439806568,DERMASON
70583,1033.049,403.1133886,224.2776295,1.797385631,0.830938931,71255,299.7816986,0.769129345,0.990569083,0.831128422,0.743665944,5.711197,0.10775030000000001,306.93666498000005,199.798907616,CALI
30437,643.788,231.3406487,168.2115764,1.375295647,0.686514211,30827,196.8593204,0.704560185,0.987348753,0.922839029,0.85094998,7.600639,0.24583629999999998,401.884307295,200.170553802,DERMASON
32061,670.265,259.0224855,157.9466356,1.639936708,0.792571008,32383,202.042899,0.768406672,0.990056511,0.896796375,0.780020694,8.079051999999999,0.1844865,337.67991762,200.555877636,DERMASON
31423,649.773,238.3744623,168.3381596,1.416045315,0.708020291,31749,200.0225143,0.77797034,0.98973196,0.935263934,0.8391105,7.585986999999999,0.23198960000000002,390.77906920500004,200.406369213,DERMASON
188888,1655.013,630.198992,384.8905254,1.637346077,0.791827784,191255,490.4076581,0.778823238,0.987623853,0.866585491,0.778179058,3.336363,0.0754695,336.087269085,199.29464042400002,BOMBAY
39578,734.744,275.5475876,183.226216,1.503865515,0.746885136,39954,224.4822369,0.705490196,0.990589178,0.921279933,0.814676836,6.962140000000001,0.18917509999999998,368.35258314000004,200.620724457,DERMASON
41201,755.565,277.0849468,190.0066281,1.458290954,0.727852037,41629,229.0387358,0.724859254,0.989718706,0.906930395,0.82660115,6.7252,0.1936729,379.21455141,200.277540675,SIRA
43832,754.068,255.8977082,218.6694528,1.170248999,0.519420143,44167,236.2385145,0.804744157,0.992415152,0.968679545,0.923175577,5.8381479999999994,0.26157250000000004,473.000496585,200.46702659099998,SEKER
79634,1074.55,415.756149,245.7389034,1.691861334,0.806623939,80475,318.422923,0.782982322,0.98954955,0.866672742,0.765888668,5.2208369999999995,0.11081089999999999,325.55492530500004,199.476670044,CALI
40873,730.159,241.997203,215.1844935,1.124603354,0.457514036,41202,228.1252286,0.766330433,0.992014951,0.963410763,0.942677129,5.920711000000001,0.2884068,493.19529435,200.872910715,SEKER
84995,1157.954,464.620884,234.3412897,1.982667606,0.863487068,86358,328.9665562,0.782224963,0.984216865,0.796563913,0.708032221,5.46645,0.0847417,278.226841875,199.780001355,CALI
50683,840.605,314.9159657,205.3137847,1.533827678,0.758250161,51240,254.0307065,0.767006159,0.989129586,0.901339159,0.806661885,6.213444,0.16228499999999998,361.140385335,200.61144288,SIRA
55505,942.35,376.8615487,189.0142981,1.993825612,0.8651296,56160,265.8404802,0.822077076,0.988336895,0.785448114,0.705406219,6.789686,0.10370189999999999,276.16685337,199.416824706,HOROZ
27597,638.042,241.4535623,146.9270692,1.643356556,0.793545691,28079,187.450238,0.820362663,0.982834147,0.851869761,0.776340743,8.749267999999999,0.19604739999999998,334.501246695,199.08228513,DERMASON
45719,774.718,261.8543546,222.7284353,1.175666476,0.525843451,46106,241.2700536,0.774215945,0.991606299,0.957236595,0.921390267,5.727473000000001,0.25463450000000004,471.17281276499995,200.616861639,SEKER
65707,1000.653,361.1158225,233.2033591,1.548501805,0.763518892,66803,289.2416823,0.819994759,0.983593551,0.824621207,0.800966516,5.49585,0.1395314,356.0587848,199.68088624499998,BARBUNYA
75959,1091.585,393.8976883,245.7920119,1.602565052,0.781424636,77304,310.9887499,0.706647937,0.982601159,0.801076486,0.789516565,5.185662,0.12428789999999999,345.951705885,200.786365341,BARBUNYA
46545,816.724,310.9762572,191.3755468,1.624952939,0.788213067,47125,243.4397967,0.697209365,0.987692308,0.876864046,0.782824383,6.681196,0.1547716,340.111778325,200.154580734,SIRA
210260,1739.133,648.6103637,417.8989247,1.552074737,0.7647738,213691,517.4082978,0.823341452,0.983944106,0.873576479,0.797718209,3.0848020000000003,0.07705569999999999,353.176659255,198.52156889699998,BOMBAY
43413,755.879,256.9822722,215.541613,1.192262917,0.544530294,43828,235.1066744,0.76888881,0.990531167,0.954827904,0.914875071,5.9194770000000005,0.2558058,464.532999225,200.581872363,SEKER
59959,976.082,401.9377152,193.0369915,2.082179753,0.87712293,61334,276.3008684,0.588421755,0.977581765,0.790845481,0.6874221,6.703543,0.0923375,262.26477492,197.77038426000001,HOROZ
43403,813.743,325.4828757,172.9056423,1.882430622,0.847228853,44425,235.0795949,0.810922407,0.976994935,0.823673477,0.722248734,7.499086999999999,0.12587379999999998,289.51199487,197.37339659699998,SIRA
74674,1078.137,426.5475773,224.097539,1.903401435,0.850870642,75550,308.3470281,0.799721553,0.98840503,0.807293356,0.722890117,5.71213,0.0962204,290.026417155,199.926804519,CALI
130070,1362.228,486.7062302,343.114783,1.41849391,0.709234078,131860,406.9524144,0.751536933,0.986424996,0.88082047,0.836135618,3.741879,0.11281749999999999,388.013137905,199.331979993,BOMBAY
45084,763.811,261.1382038,219.9778723,1.187111235,0.538882343,45425,239.5886718,0.773098292,0.992493121,0.97109225,0.91747844,5.7922590000000005,0.2531694,467.180511285,200.853409092,SEKER
44375,843.947,350.6837627,161.736346,2.168243387,0.887294733,44978,237.6972966,0.593844095,0.986593446,0.782920893,0.677810956,7.9027330000000005,0.10289430000000001,254.982369615,200.226362256,HOROZ
34663,691.502,252.5251606,175.3797061,1.439876746,0.719488949,35079,210.0816564,0.777964808,0.988141053,0.910938652,0.831923662,7.28515,0.21525450000000002,384.1138239,200.303403747,SIRA
45239,812.088,317.6297481,183.0349588,1.735350177,0.817271665,45788,240.0001745,0.651614669,0.988009959,0.862018674,0.755597283,7.021149,0.1411723,316.86462541500003,199.14250071,SIRA
203296,1716.579,627.5124928,416.8053569,1.505528858,0.747538554,205470,508.7676351,0.765018439,0.98941938,0.866984049,0.810768934,3.086694,0.08227380000000001,364.827177075,198.920407971,BOMBAY
34173,690.141,258.3663847,168.8288369,1.530345109,0.756971943,34544,208.5915026,0.71749811,0.989260074,0.901607079,0.807347685,7.560542,0.1981413,361.754708175,200.496430881,DERMASON
55248,929.855,382.2083974,184.313688,2.073684279,0.87604273,55777,265.2243171,0.6213435,0.990515804,0.802963795,0.693925929,6.918049,0.09895,267.25092267,200.708110815,HOROZ
58887,946.704,384.1179233,195.8522646,1.96126363,0.860248288,59391,273.8197529,0.629053967,0.991513866,0.825659286,0.712853362,6.522966,0.10390239999999999,282.028752825,200.32374756,HOROZ
36018,696.866,257.9873373,177.9364576,1.449884643,0.724085669,36364,214.148411,0.731404203,0.990485095,0.932032177,0.830073341,7.1627339999999995,0.2097608,382.407071805,200.799413256,DERMASON
24375,577.745,206.6561725,151.3742994,1.365199861,0.680774044,24670,176.168141,0.804455446,0.988042156,0.917660624,0.852469775,8.478202000000001,0.2761846,403.32111849,199.41153318,DERMASON
66291,1048.41,371.479241,227.6488927,1.63180781,0.790224651,67835,290.5242204,0.766547179,0.977238888,0.757882929,0.782073904,5.603765999999999,0.1293156,339.45997356,200.613730863,BARBUNYA
85453,1115.353,438.2280907,250.243983,1.751203307,0.820925071,86451,329.8516922,0.830850754,0.988455888,0.863202121,0.752694086,5.128294,0.1015375,314.434354785,199.420423209,CALI
38498,726.546,264.5539977,185.9382943,1.422805338,0.711351098,38858,221.3982294,0.733840377,0.990735498,0.916477485,0.836873498,6.871889,0.20791949999999998,388.698274305,200.290879236,DERMASON
69483,1073.845,371.1624669,239.7106641,1.54837695,0.763474845,70724,297.4365534,0.74408867,0.982452916,0.757190622,0.801364847,5.341774,0.1358897,356.413017435,199.863427008,BARBUNYA
63409,990.243,374.8087513,218.0335152,1.719041915,0.81338955,64645,284.13878,0.764369063,0.980880192,0.812600726,0.758090036,5.910971,0.1204264,318.958779165,198.574785054,CALI
61055,977.927,346.6179887,226.6670806,1.529194216,0.756547129,62594,278.8147062,0.805262464,0.975412979,0.802265702,0.804386141,5.677143,0.1466115,359.105569965,198.87851233499998,BARBUNYA
75218,1082.347,407.9429151,236.0992561,1.727844983,0.815501029,76163,309.4681439,0.820798778,0.987592401,0.806860788,0.758606492,5.423475,0.11079589999999999,319.39351455,199.86370961400002,BARBUNYA
32940,674.619,253.6697594,165.6243528,1.531596985,0.757432676,33307,204.7938246,0.712663075,0.988981295,0.90952852,0.807324551,7.700964,0.2017983,361.733976705,200.648944455,DERMASON
60497,993.986,407.9292816,190.7162697,2.138932784,0.883980975,61518,277.5376961,0.662632259,0.983403232,0.769454897,0.680357377,6.742967,0.0891208,256.901819355,199.006559184,HOROZ
67353,1055.855,437.6707663,197.0169148,2.221488276,0.892953623,68034,292.8421128,0.637269373,0.989990299,0.759203579,0.669092239,6.498163000000001,0.0803368,248.46485532000003,199.899665499,HOROZ
43255,775.342,295.9427576,186.4394666,1.587339649,0.776607387,43605,234.6784534,0.702191558,0.991973398,0.904189709,0.792985966,6.841816,0.1668834,348.99884181,200.63048562,SIRA
61587,929.716,344.5567628,227.8365162,1.512298241,0.75016981,62069,280.0267913,0.735016112,0.992234449,0.895361268,0.812715992,5.594634999999999,0.150559,366.58154262,200.775684804,CALI
66372,1060.47,369.2427646,230.3727641,1.602805636,0.781499421,67927,290.7016599,0.744239244,0.977107777,0.741648281,0.787291418,5.563231,0.1318405,344.00441679,199.686154455,BARBUNYA
45091,805.812,306.8444334,188.6944597,1.62614437,0.788564894,45685,239.607271,0.760451977,0.986997921,0.872634281,0.780875404,6.805004,0.15607559999999998,338.420350335,199.305206994,SIRA
40066,761.588,287.7866508,178.2415104,1.614588264,0.785112684,40549,225.8619392,0.667766667,0.988088486,0.868051848,0.784824239,7.182815000000001,0.1680986,341.85174273,199.895337366,SIRA
38216,710.146,241.9492655,201.2045958,1.202503673,0.555377603,38542,220.5858618,0.776747967,0.991541695,0.952269341,0.911702961,6.331099,0.26981890000000003,461.31727095,200.904285006,SEKER
149941,1485.141,563.7178471,342.7112691,1.644876892,0.793976666,152636,436.9334166,0.710822983,0.982343615,0.854269481,0.775092396,3.759598,0.0837018,333.42636321000003,198.626142966,BOMBAY
70380,1081.527,369.9593546,244.26955,1.514553716,0.751036661,71769,299.3502951,0.80008185,0.98064624,0.756108978,0.809143738,5.256598,0.1389912,363.36604189499997,199.311378699,BARBUNYA
30409,642.868,236.4930792,163.9142466,1.442785384,0.720837813,30787,196.7687509,0.73364858,0.98772209,0.924630863,0.832027523,7.777075,0.22990419999999998,384.20973844499997,200.758146348,DERMASON
23692,563.739,197.0441659,153.5096536,1.283594623,0.626946688,24015,173.6824438,0.749225223,0.986550073,0.936818431,0.881439159,8.316907,0.3096784,431.198920005,200.451184776,DERMASON
47338,842.469,340.3162877,178.3323162,1.908326516,0.851706365,47798,245.5048137,0.700276631,0.990376166,0.838131013,0.721401892,7.189072,0.1201052,288.83348239500003,199.619652801,HOROZ
27744,618.527,226.3664991,156.3517374,1.447802902,0.723139745,28090,187.9488173,0.749108975,0.987682449,0.911300514,0.83028548,8.159115,0.2391843,382.60255779,200.613606645,DERMASON
26317,596.916,220.1624983,152.8293432,1.440577402,0.719814853,26624,183.0514821,0.794595411,0.98846905,0.928153495,0.831438068,8.36579,0.24660749999999998,383.66553930000003,200.166992886,DERMASON
30987,660.269,253.3964873,156.1384317,1.622896327,0.787603559,31388,198.6299921,0.697575471,0.987224417,0.89319767,0.783870346,8.17751,0.1904486,341.02125904499997,200.435805261,DERMASON
47369,800.778,272.1428992,222.1526616,1.225026508,0.577615646,47880,245.5851868,0.746344615,0.989327485,0.928281754,0.902412621,5.745169,0.2350191,451.96343858999995,200.517307545,SEKER
26008,591.996,216.3068242,153.3673358,1.41038392,0.705181533,26323,181.9736631,0.793894994,0.988033279,0.932565352,0.841275645,8.316934,0.2569782,392.79831460500003,200.63654376,DERMASON
42625,773.731,292.4884613,186.5768201,1.567657017,0.770123649,43203,232.9631636,0.820153159,0.986621299,0.89473466,0.79648668,6.861899,0.17034839999999998,352.08702276,199.896018153,SIRA
36500,742.992,295.8043238,158.5295194,1.865925822,0.844264335,37093,215.5765372,0.745506536,0.984013156,0.83087263,0.728780886,8.104227999999999,0.1410195,294.7724769,199.19772747,HOROZ
81817,1092.464,404.7418654,258.0855879,1.568246676,0.770322252,82640,322.7578656,0.732339778,0.990041142,0.861467992,0.797441266,4.946916,0.12339829999999999,352.93147801500004,200.450823579,CALI
49253,869.377,355.0271231,176.9677639,2.006168329,0.86691117,49835,250.4213795,0.781942592,0.988321461,0.818891305,0.705358445,7.208233,0.1100647,276.12944748,200.624130804,HOROZ
49452,825.529,278.3305613,226.9136794,1.226592253,0.579085457,50153,250.9267661,0.76598513,0.98602277,0.911861871,0.90154227,5.628297,0.2293513,451.092048075,200.38650156900002,SEKER
45776,805.16,299.1063363,195.1891381,1.532392321,0.757724654,46216,241.420408,0.717042607,0.990479488,0.887326235,0.807139063,6.53413,0.17106490000000002,361.56777418499996,200.660900538,SIRA
64879,991.26,390.9495828,213.0718207,1.834825372,0.838428898,65615,287.4134799,0.757861415,0.988783053,0.829733927,0.735167634,6.0258259999999995,0.108578,299.961655305,199.32581672999999,CALI
64116,1008.614,406.6034935,201.66292,2.016253129,0.868339958,64861,285.7184395,0.619298754,0.988513899,0.79200204,0.702695486,6.341685,0.0953791,274.04842503,200.113062978,HOROZ
25862,586.579,211.9100511,155.7937005,1.360196532,0.677863398,26116,181.4621754,0.783625731,0.990274161,0.944536945,0.856316982,8.193877,0.2717737,406.96971957,200.478052245,DERMASON
81020,1107.628,381.5514575,271.3382108,1.406184025,0.703045899,82059,321.1819857,0.804025087,0.987338378,0.829877999,0.841778951,4.709349,0.14585889999999999,393.268450665,200.278505073,BARBUNYA
36728,714.376,274.9892243,170.602728,1.611868858,0.784287248,37034,216.2487965,0.679971859,0.991737322,0.90438517,0.786390074,7.487182,0.17662419999999998,343.217188695,200.355748971,DERMASON
37776,727.307,283.0718569,170.4841003,1.660400333,0.798296687,38194,219.3123276,0.748054417,0.989055873,0.897408748,0.774758501,7.493431,0.1665428,333.139157925,200.327960721,HOROZ
28040,623.664,237.3339977,150.7049282,1.574825725,0.772519618,28393,188.9487678,0.752145923,0.987567358,0.905913062,0.79613022,8.464123,0.2097482,351.771946485,200.63041728000002,DERMASON
114858,1300.819,512.7366417,287.561719,1.783049022,0.827926189,115826,382.4156739,0.688712734,0.991642636,0.852977097,0.745832544,4.464092,0.0852076,308.72773212000004,199.361824875,CALI
56612,950.496,393.7620692,184.2275062,2.137368504,0.883799923,57282,268.4783736,0.790493744,0.988303481,0.787440549,0.681828938,6.955452,0.0927271,258.014339055,199.722191343,HOROZ
61774,977.266,402.3149117,195.8970224,2.053706109,0.873444014,62439,280.4515995,0.645746004,0.989349605,0.812811817,0.697094717,6.51269,0.0948653,269.69727942,200.593998291,HOROZ
42974,755.268,253.4677285,216.2708893,1.171991891,0.521505003,43417,233.9149337,0.764335515,0.989796623,0.946702392,0.922858839,5.8981650000000005,0.263899,472.67598253499995,200.627848902,SEKER
69727,1033.067,345.328328,257.839721,1.339313922,0.665216034,70784,297.9583423,0.722821749,0.985067247,0.821020246,0.862826238,4.952577,0.1693185,413.18036049,200.412648654,BARBUNYA
48067,791.313,271.5494225,225.7855432,1.202687376,0.555567752,48402,247.3879649,0.733993006,0.993078798,0.964628925,0.91102372,5.649394,0.24004930000000002,460.63014099,200.635684887,SEKER
66823,1033.42,379.3587849,225.0951627,1.685326243,0.804939475,68016,291.6876516,0.752375698,0.982460009,0.786288835,0.768896525,5.6770689999999995,0.12239830000000002,328.117036185,200.269972221,BARBUNYA
38055,743.589,275.3327074,177.1477249,1.554254832,0.765534257,38618,220.1207189,0.689977155,0.985421306,0.864879647,0.799471741,7.235125999999999,0.1823217,354.73106051999997,199.675379247,SIRA
75677,1039.343,394.2064883,245.7193692,1.604295541,0.781961646,76411,310.4109357,0.825897632,0.990394053,0.880351241,0.787432335,5.209066,0.12353570000000001,344.127574065,199.94333114100002,BARBUNYA
54261,922.242,377.4947726,183.9174156,2.052523256,0.873287521,54940,262.8445376,0.708997544,0.987641063,0.80169258,0.696286563,6.957018,0.1008684,269.07231223499997,200.013897015,HOROZ
55552,954.895,389.520962,182.1397016,2.138583508,0.883940587,56468,265.9530094,0.627706215,0.983778423,0.765593653,0.682769441,7.011825999999999,0.0939955,258.726630495,200.387404662,HOROZ
30432,653.932,244.9556683,158.3620391,1.546807996,0.762920215,30788,196.8431503,0.766780891,0.988437053,0.894283421,0.803586835,8.049279,0.2070466,358.39225011,200.769664251,DERMASON
60560,984.12,402.4070924,192.4911168,2.090522924,0.878169704,61331,277.6821687,0.666541929,0.98742887,0.785777546,0.690052869,6.644767,0.0929371,264.27599391,200.085549294,HOROZ
45190,798.844,295.1510008,195.3887881,1.510583097,0.74950735,45712,239.8701629,0.714240556,0.988580679,0.889873451,0.8127032,6.531333999999999,0.1757558,366.570002505,200.54166573,SIRA
40253,769.301,290.2107803,177.4861125,1.635118242,0.791185252,40881,226.3884083,0.730597503,0.984638341,0.854703581,0.780082697,7.209668,0.1646864,337.73360277,199.998395292,SIRA
35615,692.536,233.0035907,195.2246498,1.193515219,0.54588345,36004,212.9470037,0.74334196,0.989195645,0.933164276,0.913921554,6.542288,0.2815432,463.56519688500003,200.374226298,SEKER
66517,1008.279,386.8631146,221.2353424,1.748649698,0.82034438,67790,291.0190282,0.792057633,0.981221419,0.822206818,0.752253232,5.8160039999999995,0.11488430000000001,314.066133375,198.89643510300002,CALI
50023,848.958,319.2951885,201.5756517,1.583996807,0.775526997,50774,252.3712776,0.777116669,0.985208965,0.872182137,0.790401129,6.382968,0.1536712,346.727339475,198.904891374,SIRA
50371,827.936,293.940665,218.6727557,1.344203415,0.668251958,50872,253.2476043,0.784998519,0.990151753,0.923414954,0.861560289,5.835514,0.198336,411.96880326,200.55449435399998,SEKER
46925,776.375,256.5118827,233.1686431,1.100113117,0.41680171,47253,244.4315152,0.776454042,0.993058642,0.978297764,0.952905233,5.466423,0.2780237,503.95575201,200.785720734,SEKER
29847,636.68,235.8150005,161.7746223,1.4576761,0.727579421,30207,194.9419931,0.764621494,0.988082233,0.925269261,0.826673421,7.900793999999999,0.2276074,379.280864475,200.228106132,DERMASON
48161,826.049,314.0014615,196.1708863,1.600652714,0.780828735,48722,247.6297432,0.796708023,0.988485694,0.886938976,0.788626085,6.5198290000000005,0.1555609,345.17176161000003,200.094636705,SIRA
47811,820.103,305.8660985,199.5730828,1.532601964,0.757801523,48317,246.7283038,0.814566829,0.989527495,0.893307315,0.806654627,6.3974,0.1670836,361.13388684,200.44752315899999,SIRA
37365,700.139,247.5682939,192.3189911,1.287279496,0.629707813,37673,218.1160141,0.754848485,0.991824384,0.957869425,0.881033716,6.625674,0.2462521,430.80232755,200.84173621800002,SEKER
27503,607.354,225.3457581,155.7569148,1.446778517,0.722672317,27755,187.1307222,0.787329669,0.990920555,0.936927833,0.830415996,8.193496999999999,0.2403432,382.72285348500003,200.534694849,DERMASON
39898,743.961,257.4361065,197.9190711,1.300713999,0.639479058,40460,225.3879131,0.761528478,0.986109738,0.905859099,0.875510107,6.452356,0.23385290000000003,425.417460585,200.401145424,SEKER
28053,619.809,232.087381,155.0669744,1.496691233,0.744035145,28323,188.9925632,0.762019884,0.990467112,0.917642289,0.814316411,8.273175,0.224401,368.02672599,199.487021946,DERMASON
71896,1080.446,360.632979,254.7127983,1.415841612,0.707918936,73431,302.5571521,0.718241758,0.979096022,0.773942081,0.838961409,5.016037,0.1532881,390.64021653,200.306341161,BARBUNYA
38542,732.248,267.5410702,183.8782334,1.454990431,0.726383376,38941,221.5247131,0.793437088,0.98975373,0.903291082,0.828002643,6.941546,0.2012625,380.50154868,200.502429927,SIRA
43125,755.011,265.4700353,206.9478704,1.282786988,0.626336699,43467,234.3255329,0.748697917,0.992131962,0.950675746,0.882681665,6.155827,0.2305062,432.41544226499997,200.89022947799998,SEKER
34922,694.541,255.6155783,175.0669504,1.460101851,0.728652371,35279,210.8650549,0.693667567,0.989880666,0.909731423,0.824930375,7.319615,0.2090919,377.68311882,199.716432291,DERMASON
52271,895.603,365.2392709,182.7609245,1.998453837,0.865801947,52915,257.9796586,0.723053727,0.987829538,0.818916447,0.70633056,6.987417,0.1072824,276.891086745,200.403901134,HOROZ
32593,667.619,252.5094773,164.7414971,1.532761822,0.757860111,32950,203.7122885,0.74583524,0.989165402,0.91891814,0.80675106,7.747353,0.2024377,361.220236515,200.516364252,DERMASON
36759,731.413,267.0908592,176.6171895,1.512258574,0.750154521,37400,216.3400389,0.774983134,0.982860963,0.863471886,0.809986682,7.265999000000001,0.19292420000000002,364.123525875,199.424205024,DERMASON
38273,710.319,248.5144262,196.3597375,1.265607855,0.612933935,38635,220.7503049,0.782999182,0.990630258,0.953225181,0.888279639,6.493205000000001,0.2493663,437.91759849,200.72184213,SEKER
68330,1027.922,398.7044613,219.5707805,1.815835697,0.834696241,69292,294.9584006,0.702376547,0.986116723,0.812645178,0.739792075,5.8349839999999995,0.1078098,303.74723427,199.75237692,CALI
54315,916.474,357.836505,197.8276523,1.808829559,0.833284981,55554,262.9752952,0.802218415,0.977697376,0.81262345,0.734903487,6.588171,0.1185403,299.746139925,196.360585938,HOROZ
160359,1496.093,534.1527617,384.1252535,1.39056924,0.694875602,162102,451.8577433,0.757296271,0.989247511,0.900297453,0.845933552,3.330981,0.1052197,397.15998412500005,200.01436032,BOMBAY
67413,1077.615,359.8362623,239.8736526,1.500107488,0.745398715,68823,292.9725199,0.736030134,0.979512663,0.729501623,0.814182868,5.3377870000000005,0.1446868,367.90602680999996,199.876785066,BARBUNYA
156208,1462.0,518.8727299,385.1703268,1.347125398,0.670043993,157666,445.9710784,0.810796221,0.990752604,0.918371485,0.859499937,3.321678,0.11182029999999998,410.000778255,200.030297007,BOMBAY
43947,765.591,266.0595312,210.6660139,1.262944726,0.610780076,44397,236.5482155,0.749322239,0.98986418,0.942205118,0.889080028,6.0541,0.23334190000000002,438.707129835,200.660601852,SEKER
64412,974.54,327.9948214,250.7908825,1.307841889,0.644483258,65298,286.3772085,0.746243411,0.986431437,0.852270212,0.87311503,5.092138,0.1825433,423.09307008,200.39839071900002,BARBUNYA
93044,1161.429,437.2139217,272.0677744,1.607003706,0.782797837,94175,344.1907904,0.755699585,0.987990443,0.866788029,0.787236575,4.699002,0.11132850000000001,343.95649143,200.18128036800002,CALI
61150,988.821,411.7081065,190.1822093,2.164808727,0.886914003,61889,279.0315361,0.608022114,0.988059267,0.785906649,0.677741176,6.732756999999999,0.087625,254.929871055,199.868029506,HOROZ
31512,673.38,255.405275,158.1404657,1.615053262,0.785253323,31977,200.3055779,0.80217906,0.985458298,0.873303911,0.784265626,8.105015999999999,0.1891413,341.36527746,199.668367764,DERMASON
36593,707.994,268.9312389,173.4317207,1.550646201,0.764273348,36923,215.8510011,0.767390165,0.991062481,0.917378854,0.802625243,7.349254,0.188137,357.535040955,200.786452173,DERMASON
29405,633.671,229.1153422,163.5468688,1.400915492,0.700330303,29695,193.4931751,0.740792059,0.990234046,0.920244825,0.844522995,7.791714,0.24448859999999997,395.83659494999995,200.831094072,DERMASON
51032,899.916,362.6824556,180.3956178,2.010483736,0.867525486,51665,254.9038259,0.774902818,0.987747992,0.791860184,0.702829216,7.106961,0.1069702,274.152743385,199.616407053,HOROZ
56987,927.498,372.4808041,195.3521964,1.906714186,0.851433576,57644,269.3661113,0.7821009,0.988602456,0.832452947,0.723167767,6.5362420000000006,0.1102717,290.249248545,200.42863840500002,HOROZ
50954,895.158,358.9366715,184.3979667,1.946532697,0.857949528,52105,254.7089472,0.681075734,0.977909989,0.799077224,0.709620853,7.044328,0.1101856,279.47677458,197.02008402299998,HOROZ
40923,760.932,287.8847414,181.2379134,1.588435532,0.776959762,41423,228.2647189,0.710863674,0.987929411,0.888148591,0.792903152,7.034791,0.1715187,348.925951995,200.727067326,SIRA
58811,953.661,381.0500896,197.9058803,1.92541065,0.854549641,59505,273.6429989,0.670440036,0.988337115,0.812606671,0.718128683,6.479232,0.10629490000000001,286.218386775,199.583196426,HOROZ
27201,610.45,224.809955,154.7405292,1.452818833,0.725409962,27519,186.1004805,0.712254517,0.988444348,0.9172644,0.827812454,8.264768,0.2394078,380.32676974500004,200.111215587,DERMASON
62459,993.163,381.2807377,210.1410879,1.814403559,0.834409285,63358,282.0022495,0.635165506,0.985810789,0.795726511,0.739618401,6.104496,0.1126835,303.604635345,199.501130538,HOROZ
32152,655.638,239.6042975,171.1001951,1.400374192,0.700048958,32469,202.329429,0.769923372,0.990236841,0.939917257,0.844431553,7.452236,0.2337352,395.75087964,200.71002333,DERMASON
61250,972.39,396.1376013,197.385615,2.006922345,0.867018825,61729,279.2595963,0.619262345,0.992240276,0.814019838,0.704956044,6.467553,0.0985299,275.81447832,200.470605597,HOROZ
53505,921.825,375.3165391,183.0186713,2.05070082,0.873045825,54350,261.0070532,0.753061224,0.984452622,0.79123824,0.695431792,7.014607,0.1012048,268.412084235,199.345962357,HOROZ
45470,842.281,339.4060381,173.5649996,1.955498165,0.859355504,46378,240.6121404,0.625017182,0.980421752,0.805417033,0.708921213,7.464395000000001,0.11629640000000001,278.925954285,197.537436918,HOROZ
34655,703.588,265.5994588,167.124163,1.58923434,0.777216055,35158,210.0574122,0.707317073,0.985693157,0.879708766,0.790880422,7.664102,0.1849628,347.14797286500004,199.804676316,DERMASON
30884,643.069,229.2296568,172.132298,1.331706248,0.660397327,31221,198.2995968,0.72407568,0.989205983,0.938486996,0.865069553,7.4222790000000005,0.2564018,415.33165926,200.311807155,DERMASON
45269,796.822,303.559451,190.4324241,1.594053389,0.77875228,45653,240.0797387,0.784272622,0.991588724,0.895958992,0.790882109,6.705681,0.1618339,347.14945305,200.411400243,SIRA
38852,716.903,252.0850582,197.1616516,1.278570433,0.62312343,39209,222.4138098,0.744291188,0.990894948,0.949953722,0.882296679,6.488342,0.24253370000000002,432.03832365000005,200.055273468,SEKER
37865,707.053,243.0580212,198.4945625,1.224507201,0.577126083,38220,219.5705248,0.779821237,0.990711669,0.951796025,0.903366709,6.419068,0.2636988,452.91963366,200.85634932,SEKER
